relation_id,source_id,locator,excerpt_id,evidence_role,evidence_status,reviewer,reviewed_at
rel-huantan-fanzhen-body-spirit,src-fanzhen-shenmie,《梁书·范缜传》所载《神灭论》开篇,ex-rel-huantan-fanzhen-body-spirit-1,primary-conceptual-support,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-huantan-fanzhen-body-spirit,src-fanzhen-shenmie,《梁書》卷四十八〈儒林·范縝傳〉所载〈神滅論〉开篇问答,ex-fan-zhen-mind-function-of-body,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-huantan-fanzhen-body-spirit,src-hongmingji-xinlun-xingshen-ctext,《弘明集》卷五《新论形神》，火烛譬喻段,ex-huan-tan-spirit-dependent-on-body,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-huineng-mazu-mind,src-huineng-tanjing-cbeta,"T48, no. 2008, 卷1〈行由第一〉，p. 349a（开示“菩提自性”段）",ex-huineng-intrinsically-pure-self-nature,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-huineng-mazu-mind,src-mazu-jingde,T51 no.2076卷六马祖章,ex-rel-huineng-mazu-mind-1,later-lineage-record,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-huineng-mazu-mind,src-mazu-jingde,"T51, no. 2076, 卷6〈江西道一禪師〉“各信自心是佛”段",ex-mazu-mind-is-buddha,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-huineng-shenhui-no-thought,src-huineng-tanjing-cbeta,"T48, no. 2008, 卷1〈行由第一〉，p. 349a（开示“菩提自性”段）",ex-huineng-intrinsically-pure-self-nature,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-huineng-shenhui-no-thought,src-shenhui-xianzongji,《显宗记》开篇,ex-rel-huineng-shenhui-no-thought-1,received-lineage-text,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-huineng-shenhui-no-thought,src-shenhui-xianzongji,《景德傳燈錄》卷三十所收〈顯宗記〉开篇,ex-shenhui-no-thought-and-nonaction,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-huishi-zhuangzi-oneness,ctext-zhuangzi,Zhuangzi 2 / 《庄子·齐物论》,ex-zhuangzi-ten-thousand-one,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-huishi-zhuangzi-oneness,src-zhuangzi-tianxia-ctext,《庄子·天下》“惠施多方”后所列历物十事第一条,ex-hui-shi-great-one-small-one,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-huiyuan-confucian-ritual-autonomy,ctext-analects,Analects 12.1 / 《论语·颜渊》,ex-confucius-ren-ritual,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-huiyuan-confucian-ritual-autonomy,src-huiyuan-shamen,T52 no.2102卷五《沙门不敬王者论·出家第二》,ex-rel-huiyuan-confucian-ritual-autonomy-1,primary-qualified-rebuttal,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-huiyuan-confucian-ritual-autonomy,src-huiyuan-shamen,"T52, no. 2102, 卷5〈沙門不敬王者論·出家第二〉",ex-huiyuan-monastic-autonomy,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-jikang-sound-cultivation,src-jikang-shengwuailelun-ctext,《嵇中散集》卷五〈聲無哀樂論〉，东野主人答秦客“声音有自然之和”段,ex-ji-kang-sound-without-emotion,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-jikang-sound-cultivation,src-jikang-yangshenglun,《养生论》形神相亲段,ex-rel-jikang-sound-cultivation-1,primary-conceptual-support,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-jikang-sound-cultivation,src-jikang-yangshenglun,《养生论》形神相亲、导养得理段,ex-ji-kang-nourishing-life-unifies-body-spirit,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-kingwen-textual-qian-wangbi-commentary,src-wangbi-zhouyi-lueli,《周易略例·明象》开篇,ex-wang-bi-forget-words-grasp-meaning,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-kingwen-textual-qian-wangbi-commentary,src-zhouyi-qian-ctext,《周易》乾卦卦辞,ex-rel-kingwen-textual-qian-wangbi-commentary-1,traditional-text-attribution,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-kingwen-textual-qian-wangbi-commentary,src-zhouyi-qian-ctext,《周易》经文，乾卦卦辞,ex-king-wen-textual-tradition-qian-constancy,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-confucius-government,ctext-analects,Analects 2.1 / 《论语·为政》,ex-confucius-rule-virtue,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-confucius-government,ctext-laozi,Dao De Jing 37 / 《道德经》第三十七章,ex-laozi-wuwei-transformation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-contentment-softness,ctext-laozi,Dao De Jing 44 / 《道德经》第四十四章,ex-laozi-contentment,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-contentment-softness,ctext-laozi,Dao De Jing 43 / 《道德经》第四十三章,ex-laozi-softness-overcomes,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-contentment-zhuangzi-wandering,ctext-laozi,Dao De Jing 44 / 《道德经》第四十四章,ex-laozi-contentment,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-contentment-zhuangzi-wandering,ctext-zhuangzi,Zhuangzi 1 / 《庄子·逍遥游》,ex-zhuangzi-free-easy-wandering,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-dao-wuwei,ctext-laozi,Dao De Jing 1 / 《道德经》第一章,ex-laozi-language-dao,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-dao-wuwei,ctext-laozi,Dao De Jing 37 / 《道德经》第三十七章,ex-laozi-wuwei-transformation,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-reversal-life-death,ctext-laozi,Dao De Jing 40 / 《道德经》第四十章,ex-laozi-reversal-dao,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-reversal-life-death,ctext-zhuangzi,Zhuangzi 2 / 《庄子·齐物论》,ex-zhuangzi-life-death,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-reversal-natural,ctext-laozi,Dao De Jing 40 / 《道德经》第四十章,ex-laozi-reversal-dao,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-reversal-natural,ctext-laozi,Dao De Jing 25 / 《道德经》第二十五章,ex-laozi-model-naturalness,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-reversal-softness,ctext-laozi,Dao De Jing 40 / 《道德经》第四十章,ex-laozi-reversal-dao,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-reversal-softness,ctext-laozi,Dao De Jing 43 / 《道德经》第四十三章,ex-laozi-softness-overcomes,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-shangyang-wuwei-law,ctext-laozi,Dao De Jing 37 / 《道德经》第三十七章,ex-laozi-wuwei-transformation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-shangyang-wuwei-law,src-shangjunshu-xiuquan-ctext,《群书治要》卷三十六《商君子·修权》开篇,ex-shang-yang-law-trust-authority,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-softness-zhuangzi-skill,ctext-laozi,Dao De Jing 43 / 《道德经》第四十三章,ex-laozi-softness-overcomes,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-softness-zhuangzi-skill,ctext-zhuangzi,Zhuangzi 3 / 《庄子·养生主》,ex-zhuangzi-skill-cultivation,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-sunzi-softness-strategy,ctext-laozi,Dao De Jing 43 / 《道德经》第四十三章,ex-laozi-softness-overcomes,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-sunzi-softness-strategy,src-sunzi-junxing-ctext,《孙子兵法·军形》第四篇，胜兵先胜段,ex-sunzi-victory-before-battle,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-wuwei-confucius-virtue,ctext-analects,Analects 2.1 / 《论语·为政》,ex-confucius-rule-virtue,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-wuwei-confucius-virtue,ctext-laozi,Dao De Jing 37 / 《道德经》第三十七章,ex-laozi-wuwei-transformation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-wuwei-naturalness,ctext-laozi,Dao De Jing 37 / 《道德经》第三十七章,ex-laozi-wuwei-transformation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-wuwei-naturalness,ctext-laozi,Dao De Jing 25 / 《道德经》第二十五章,ex-laozi-model-naturalness,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-xunzi-nature,ctext-laozi,Dao De Jing 25 / 《道德经》第二十五章,ex-laozi-model-naturalness,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-xunzi-nature,ctext-xunzi,Xunzi 17 / 《荀子·天论》,ex-xunzi-heaven-constant,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-zhuangzi-language,ctext-laozi,Dao De Jing 1 / 《道德经》第一章,ex-laozi-language-dao,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-zhuangzi-language,ctext-zhuangzi,Zhuangzi 2 / 《庄子·齐物论》,ex-zhuangzi-perspectives,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-zhuangzi-naturalness,ctext-laozi,Dao De Jing 25 / 《道德经》第二十五章,ex-laozi-model-naturalness,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-zhuangzi-naturalness,ctext-zhuangzi,Zhuangzi 2 / 《庄子·齐物论》,ex-zhuangzi-ten-thousand-one,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-zhuangzi-reversal-qiwu,ctext-laozi,Dao De Jing 40 / 《道德经》第四十章,ex-laozi-reversal-dao,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-laozi-zhuangzi-reversal-qiwu,ctext-zhuangzi,Zhuangzi 2 / 《庄子·齐物论》,ex-zhuangzi-ten-thousand-one,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-liao-chengyi-nature,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,ex-cheng-yi-nature-is-principle,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-liao-chengyi-nature,src-liao-fuxingshu,《复性书》上篇开篇,ex-rel-liao-chengyi-nature-1,primary-conceptual-support,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-liao-chengyi-nature,src-liao-fuxingshu,《復性書》上篇开篇问答,ex-li-ao-nature-obscured-by-emotions,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-liao-zongmi-original-mind,src-liao-fuxingshu,《復性書》上篇开篇问答,ex-li-ao-nature-obscured-by-emotions,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-liao-zongmi-original-mind,src-zongmi-yuanrenlun-cbeta,T45 no.1886《原人论》,ex-rel-liao-zongmi-original-mind-1,primary-conceptual-support,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-liao-zongmi-original-mind,src-zongmi-yuanrenlun-cbeta,T45 no.1886《原人论》会通本末段,ex-zongmi-originally-aware-true-mind,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-liezi-generation-guoxiang-self-transformation,src-guoxiang-zhuangzi-jishi-ctext,《莊子集釋》卷一下〈齊物論〉“怒者其誰邪”句郭象注,ex-guo-xiang-things-self-generate,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-liezi-generation-guoxiang-self-transformation,src-liezi-tianrui-ctext,《列子·天瑞》“常生常化”段,ex-rel-liezi-generation-guoxiang-self-transformation-1,received-disputed-text-support,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-liezi-generation-guoxiang-self-transformation,src-liezi-tianrui-ctext,《列子·天瑞》“生者不能不生”段,ex-liezi-ceaseless-generation-transformation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-lisi-hanfei-statecraft-contrast,src-hanfeizi-erbing-ctext,《韩非子·二柄》开篇,ex-han-fei-two-handles,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-lisi-hanfei-statecraft-contrast,src-jianzhukeshu-ctext,《谏逐客书》第四、第五段,ex-li-si-state-strength-through-inclusion,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-lisi-hanfei-statecraft-contrast,src-jianzhukeshu-ctext,《谏逐客书》第四、第五段,ex-rel-lisi-hanfei-statecraft-contrast-1,primary-conceptual-support,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-liuan-dao-qi-cosmogony,src-huainanzi-tianwen-ctext,《淮南子·天文训》开篇,ex-liu-an-qi-differentiates-cosmos,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-liuan-dao-qi-cosmogony,src-huainanzi-tianwen-ctext,《淮南子·天文训》开篇,ex-rel-liuan-dao-qi-cosmogony-1,primary-conceptual-support,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-liuan-dao-qi-cosmogony,src-huainanzi-yuandao-ctext,《淮南子·原道训》开篇,ex-liu-an-dao-encompasses-cosmos,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-liuan-zhangzai-qi-cosmology,src-huainanzi-tianwen-ctext,《淮南子·天文训》开篇,ex-liu-an-qi-differentiates-cosmos,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-liuan-zhangzai-qi-cosmology,src-huainanzi-tianwen-ctext,《淮南子·天文训》开篇,ex-rel-liuan-zhangzai-qi-cosmology-1,primary-conceptual-support,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-liuan-zhangzai-qi-cosmology,zhang-zai-zhengmeng-taihe,《正蒙》卷一〈太和篇第一〉第二节,ex-zhang-zai-great-void-qi,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-lubuwei-liuzongyuan-institutions-change,src-liuzongyuan-fengjianlun,〈封建論〉首段“有里胥而后有县大夫”历史生成论证结句,ex-liu-zongyuan-enfeoffment-product-of-circumstance,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-lubuwei-liuzongyuan-institutions-change,src-lvshi-chunqiu-chajin-ctext,《吕氏春秋·察今》“世易时移”段,ex-rel-lubuwei-liuzongyuan-institutions-change-1,primary-conceptual-support,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-lubuwei-liuzongyuan-institutions-change,src-lvshi-chunqiu-chajin-ctext,《吕氏春秋·慎大览·察今》“世易时移”段,ex-lu-buwei-law-must-change-with-times,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-mazu-huangbo-one-mind,src-huangbo-chuanxin-t48,T48 no.2012A《传心法要》,ex-rel-mazu-huangbo-one-mind-1,received-lineage-text,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-mazu-huangbo-one-mind,src-huangbo-chuanxin-t48,"T48, no. 2012A, p.379c，正文首段",ex-huangbo-one-mind-no-external-buddha,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-mazu-huangbo-one-mind,src-mazu-jingde,"T51, no. 2076, 卷6〈江西道一禪師〉“各信自心是佛”段",ex-mazu-mind-is-buddha,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-mencius-good-kingly,ctext-mengzi,Mengzi 6A.2 / 《孟子·告子上》,ex-mencius-nature-good,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-mencius-good-kingly,ctext-mengzi,Mengzi 1A / 《孟子·梁惠王上》,ex-mencius-kingly-way,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-mencius-hanyu-succession,ctext-mengzi,Mengzi 2A.6 / 《孟子·公孙丑上》,ex-mencius-moral-sprouts,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-mencius-hanyu-succession,src-hanyu-yuandao,《原道》道统谱系段,ex-rel-mencius-hanyu-succession-1,primary-explicit-genealogy,locator-reviewed,codex-han-tang-expansion-2026-07-17,2026-07-17
rel-mencius-hanyu-succession,src-hanyu-yuandao,《原道》中段，道之传承谱系,ex-han-yu-confucian-succession,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-mencius-mozi-yi-care,ctext-mengzi,Mengzi 1A.1 / 《孟子·梁惠王上》,ex-mencius-rightness-profit,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-mencius-mozi-yi-care,ctext-mozi,Mozi: Universal Love II / 《墨子·兼爱中》,ex-mozi-inclusive-care,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
rel-mencius-people-virtue,ctext-mengzi,Mengzi 7B.14 / 《孟子·尽心下》,ex-mencius-people-priority,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
