review_id,entity_type,entity_id,review_dimension,decision,reviewer,reviewed_at,note,previous_revision,new_revision
batch-sq-cross-mozi-zhang-zai-universal-care,relation,sq-cross-mozi-zhang-zai-universal-care,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-cross-wanggen-liang-public-agency,relation,sq-cross-wanggen-liang-public-agency,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-cross-xunzi-dai-desire-order,relation,sq-cross-xunzi-dai-desire-order,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-cross-zhuangzi-chenghao-one-body,relation,sq-cross-zhuangzi-chenghao-one-body,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-cy-dz-desire-contrast,relation,sq-cy-dz-desire-contrast,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-cy-lz-nature-desire,relation,sq-cy-lz-nature-desire,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-cy-zx-nature-investigation,relation,sq-cy-zx-nature-investigation,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-huhong-chengyi-nature,relation,sq-density-huhong-chengyi-nature,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-huhong-wangji-beyond-good-evil,relation,sq-density-huhong-wangji-beyond-good-evil,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-jiaoxun-mencius-capacity,relation,sq-density-jiaoxun-mencius-capacity,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-jiaoxun-xunzi-learning,relation,sq-density-jiaoxun-xunzi-learning,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-liuzhi-zhangzai-creator-qi,relation,sq-density-liuzhi-zhangzai-creator-qi,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-luo-mencius-sprouts,relation,sq-density-luo-mencius-sprouts,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-luo-wanggen-daily-mind,relation,sq-density-luo-wanggen-daily-mind,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-lv-wangyinglin-evidence,relation,sq-density-lv-wangyinglin-evidence,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-lv-zhangxuecheng-history,relation,sq-density-lv-zhangxuecheng-history,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-mazhu-confucius-practice,relation,sq-density-mazhu-confucius-practice,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-mazhu-liuzhi-faith-metaphysics,relation,sq-density-mazhu-liuzhi-faith-metaphysics,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-qian-liuzongzhou-cultivation,relation,sq-density-qian-liuzongzhou-cultivation,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-qian-wangji-four-sentences,relation,sq-density-qian-wangji-four-sentences,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-shao-wangfuzhi-change,relation,sq-density-shao-wangfuzhi-change,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-shao-zhou-correlation,relation,sq-density-shao-zhou-correlation,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-sushi-yanyuan-practice,relation,sq-density-sushi-yanyuan-practice,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-sushi-zhuangzi-skill,relation,sq-density-sushi-zhuangzi-skill,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-wangdaiyu-liuzhi-one,relation,sq-density-wangdaiyu-liuzhi-one,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-wangyinglin-gu-evidential,relation,sq-density-wangyinglin-gu-evidential,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-wucheng-lujiuyuan-mind,relation,sq-density-wucheng-lujiuyuan-mind,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-wucheng-zhuxi-method,relation,sq-density-wucheng-zhuxi-method,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-wuyubi-wangyangming-action,relation,sq-density-wuyubi-wangyangming-action,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-wuyubi-yanyuan-practice,relation,sq-density-wuyubi-yanyuan-practice,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-xuheng-chengyi-reverence,relation,sq-density-xuheng-chengyi-reverence,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-xuheng-zhuxi-investigation,relation,sq-density-xuheng-zhuxi-investigation,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-zhan-yangming-gewu,relation,sq-density-zhan-yangming-gewu,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-zhan-zhuxi-gewu,relation,sq-density-zhan-zhuxi-gewu,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-density-zhangshi-mencius-rightness,relation,sq-density-zhangshi-mencius-rightness,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-dz-li-fulfillment,relation,sq-dz-li-fulfillment,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-dz-ry-interpersonal-ethics,relation,sq-dz-ry-interpersonal-ethics,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-gu-dz-evidence-against-abstraction,relation,sq-gu-dz-evidence-against-abstraction,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-gu-zxc-evidential-history,relation,sq-gu-zxc-evidential-history,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-hz-gu-public-responsibility,relation,sq-hz-gu-public-responsibility,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-hz-public-world-law,relation,sq-hz-public-world-law,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-lu-cxz-stillness-mind,relation,sq-lu-cxz-stillness-mind,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-lu-wy-original-mind-liangzhi,relation,sq-lu-wy-original-mind-liangzhi,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-wg-lz-daily-life,relation,sq-wg-lz-daily-life,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-wy-lzz-vigilance,relation,sq-wy-lzz-vigilance,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-wy-wg-common-practice,relation,sq-wy-wg-common-practice,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-wy-wj-mind-radicalization,relation,sq-wy-wj-mind-radicalization,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-ys-wf-change-pairs,relation,sq-ys-wf-change-pairs,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-yy-lg-practical-learning,relation,sq-yy-lg-practical-learning,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-zd-ch-sincerity-ren,relation,sq-zd-ch-sincerity-ren,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-zx-lu-method-contrast,relation,sq-zx-lu-method-contrast,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-zx-wy-knowledge-method,relation,sq-zx-wy-knowledge-method,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
batch-sq-zx-yy-book-practice,relation,sq-zx-yy-book-practice,relation-evidence-and-bilingual-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; influence level: conceptual-only,,1
