claim_id,locale,text,explanation,tags,translation_status,translator,reviewer,reviewed_at
huang-zongxi-law-public-not-dynastic,zh-CN,正当法律应从天下公共利益出发；一家一姓为维护私利而制定的制度只是君主之法，不是天下之法。,《原法》批评的不是规则本身，而是将统治者私利冒充公共秩序。,天下之法;一家之法;公共利益;制度,reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass,2026-07-17
wang-fuzhi-constant-principle-daily-renewal,en,The basic order of Heaven and Earth is continuous while concrete transformations renew themselves daily; constancy and change are not separate worlds.,Wang explains daily renewal through transforming qi and rejects treating principle as a static entity outside change.,daily renewal;qi transformation;constancy;change,reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass,2026-07-17
wang-fuzhi-constant-principle-daily-renewal,zh-CN,天地的根本秩序保持连续，但具体气化每日更新；恒常与变化不是互相排斥的两个世界。,王夫之以气化过程说明“日新”，反对把理理解成脱离变化的静态实体。,日新;气化;恒常;变化,reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass,2026-07-17
wang-fuzhi-dao-in-concrete-things,en,"Dao cannot exist independently apart from concrete vessels; without concrete things and practical embodiments, there is no realizable dao.","With 'all under heaven consists only of vessels,' Wang Fuzhi rejects placing dao outside concrete things. Dao is the ordering within existents, institutions, and practices, not a separate transcendent entity that drives them.",dao and vessels;all is concrete vessels;anti-transcendence;concreteness;Changes hermeneutics,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
wang-fuzhi-dao-in-concrete-things,zh-CN,道不能脱离具体的器而独立存在；没有具体事物与实践载体，就没有可实现的道。,王夫之以“天下惟器”反对把道悬置于器物之外。道是具体存在、制度与实践中的条理，而不是另一个驱动世界的超验实体。,道器;天下惟器;反超验;具体性;易学,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
huang-zongxi-world-primary-ruler-guest,en,"The realm and its common welfare should be the subject of politics; the ruler is only an officeholder serving it, and rule is legitimate insofar as it works for the realm's benefit.","'The realm as host, ruler as guest' reverses ruler-centered politics and treats rulership as a public responsibility. It is not identical with modern democracy, but it is a fundamental critique of autocratic rulership.",realm as host;ruler as guest;common welfare;office of the ruler;critique of autocracy,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
huang-zongxi-world-primary-ruler-guest,zh-CN,天下及其公共利益应当是政治的主体，君主只是为天下履职的客体，统治的正当性取决于是否为天下谋利。,“天下为主，君为客”颠倒了以君主私利为中心的政治关系，把君职理解为公共责任；它不等同于现代民主制度，但对专制君权构成根本批判。,天下为主;君为客;公共利益;君职;反专制,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
gu-yanwu-everyone-responsible-for-tianxia,en,"The fall of a state is dynastic replacement, whereas the loss of all-under-heaven destroys humane norms and common life; preserving the latter is therefore everyone's responsibility.","Gu distinguishes a ruling house from the civilizational common world, limiting dynastic loyalty and broadening responsibility to ordinary persons.",state versus all-under-heaven;common responsibility;political community;humaneness and rightness;public duty,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
gu-yanwu-everyone-responsible-for-tianxia,zh-CN,亡国只是政权易姓，亡天下则是仁义秩序与共同生活的毁坏；保天下因此是每个普通人的责任。,顾炎武区分一姓政权与天下文明共同体，限制忠君义务并扩大道德政治责任的主体。,亡国亡天下;匹夫有责;政治共同体;仁义;公共责任,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
yan-yuan-learning-through-active-practice,en,Virtue and knowledge are formed through active practice; quiet sitting and discourse without enactment in the Six Arts do not constitute complete learning.,Yan criticizes learning with much discourse but little enactment and advocates practicing the Six Arts from childhood.,active practice;practical education;Six Arts;practical learning,reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass,2026-07-17
yan-yuan-learning-through-active-practice,zh-CN,德性与知识在主动习行中养成；静坐和讲说若不转化为礼乐射御书数等实践，不能构成完整的学习。,颜元批评宋儒“讲说多而践履少”，主张从幼年起习行六艺。,习行;实践教育;六艺;实学,reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass,2026-07-17
ma-zhu-divine-unity-obedience,en,"Recognizing the oneness of God is the root of faith, while obedience to divine command realizes that recognition in ethical life; knowledge and submission are inseparable.","Ma links recognition of God, obedience, and human relationships, using Confucian substance-function vocabulary to explain Islamic belief and practice.",divine unity;submission;religious practice;substance and function;Sino-Islamic thought,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
ma-zhu-divine-unity-obedience,zh-CN,认主独一是信仰的根本，顺从真主之命则把这一认识落实为伦理生活；知识与服从不可分离。,马注把认主、顺命与人伦实践相连，借儒家“体用”语汇解释伊斯兰信仰和功修。,认主独一;顺命;功修;体用;回儒,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
yan-yuan-knowledge-through-practice,en,"Knowledge and virtue become real only through embodied practice; understanding in thought, speech, or writing without personal enactment is not genuine learning.","Yan's 'practice and enactment' opposes quietistic verbalism and bookishness and supports education in rites, music, military and agricultural skills.",practice and enactment;practical learning;embodied action;education;anti-verbalism,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
yan-yuan-knowledge-through-practice,zh-CN,知识与德性必须通过身体力行才能成立；只在心口纸面上理解而未亲自习行，不能算真正学会。,颜元以“习行”反对静坐空谈和书本主义，并据此改革教育内容，重视礼乐兵农等实学。,习行;实学;躬行;教育;反空谈,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
tang-zhen-emperors-as-predatory-power,en,"Since Qin, imperial rule has often been founded on killing and seizure and concealed plunder through power; the imperial title does not automatically confer moral legitimacy on violent rule.","Tang Zhen's language of banditry is a moral critique of institutional origins of power, not an undifferentiated biography of every ruler.",critique of empire;political legitimacy;violence,reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
tang-zhen-emperors-as-predatory-power,zh-CN,自秦以后，帝制常以杀夺建立并以权势掩饰掠夺，因此皇帝称号不能使暴力统治自动获得道德正当性。,唐甄的“皆贼”是对制度性权力来源的激烈道德批判，不是对每位君主私德作无差别传记判断。,帝制批判;政治正当性;暴力,reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17
li-gong-learning-is-enactment,en,Sagely learning consists in enactment itself and does not substitute discourse or memorization for action; knowing is completed only in doing.,"Following Yan Yuan, Li treats practical training in rites, music, military affairs, and agriculture as virtue-forming learning rather than auxiliary skill.",enactment;practice;practical learning;knowledge and action;education,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
li-gong-learning-is-enactment,zh-CN,圣贤之学以践履为学习本身，不以讲说和记诵替代行动；知只有在行中才得到完成。,李塨继承颜元的习行论，把礼乐兵农的实际训练视为成德之学而非附属技能。,践履;习行;实学;知行;教育,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
liu-zhi-real-one-and-numerical-one,en,"The Real One is God's transcendent reality, while numerical one begins the created cosmic order; they relate as source and manifestation but are not the same entity.",Liu preserves the creator-created distinction through the Real One/numerical one distinction while using xingli categories to explain cosmic hierarchy.,Real One;numerical one;Creator;cosmogony;Tianfang metaphysics,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
liu-zhi-real-one-and-numerical-one,zh-CN,真一是真主超越万有的本体，数一是受造世界秩序的开端；二者是本原与显用关系而绝非同一实体。,刘智以真一/数一区分维护造物主与受造界的差别，同时用性理范畴解释宇宙层级。,真一;数一;造物主;宇宙生成;天方性理,reviewed,codex-primary-source-pass,codex-primary-source-pass,2026-07-17
