excerpt_id,person_id,source_id,locator,source_language,excerpt_text,retrieved_at,extraction_status,extractor,reviewer
ex-tu-weiming-anthropocosmic-embedded-humanity,tu-weiming,tu-ecological-turn-2001,"Daedalus 130.4 (2001), p. 244",en,the human is embedded in the cosmic order,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-rel-wangbi-meaning-nonbeing-method-1,wang-bi,src-wangbi-zhouyi-lueli,《周易略例·明象》,zh-Hans-modern,得象而忘言，得意而忘象。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-wang-bi-being-rooted-in-nonbeing,wang-bi,src-wangbi-daodejing-zhu-ctext,《道德真經註》第四十章“反者道之動”章注,zh-Latn-classical,天下之物，皆以有為生。有之所始，以無為本。將欲全有，必反於無也。,2026-07-17,locator-reviewed,codex-medieval-source-review,codex-medieval-source-review
ex-wang-bi-forget-words-grasp-meaning,wang-bi,src-wangbi-zhouyi-lueli,《周易略例·明象》开篇,lzh,夫象者，出意者也；言者，明象者也。尽意莫若象，尽象莫若言……故言者所以明象，得象而忘言；象者所以存意，得意而忘象。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-density-c-df71643c84f44c-1,wang-chong,src-huineng-tanjing-cbeta,"T48, no. 2008, 卷1〈行由第一〉，p. 349a（开示“菩提自性”段）",zh-Hans-modern,善知識！菩提自性，本來清淨，但用此心，直了成佛。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-negative-39-wang-chong-spontaneous-generation-dong-zhongshu-heaven-warns-ruler-1,wang-chong,src-hanshu-dongzhongshu-ctext,《汉书·董仲舒传》所录天人三策第三策，论灾异谴告段,zh-Hans-modern,国家将有失道之败，而天乃先出灾害以谴告之；不知自省，又出怪异以警惧之；尚不知变，而伤败乃至。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-40-wang-chong-dead-lack-awareness-ge-hong-immortality-learnable-1,wang-chong,src-gehong-baopuzi-neipian,《抱朴子內篇》卷二〈論仙〉、卷三〈對俗〉辨“仙人有種”段,zh-Hans-modern,夫求長生，修至道，訣在於志，不在於富貴也……仙人有種乎？然，何可學得乎？,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-rel-wangchong-ghosts-vs-heaven-warnings-1,wang-chong,src-lunheng-qangao-ctext,《论衡·谴告》开篇，点名董仲舒段,zh-Hans-modern,董仲舒言：王者有过，天地灾之；有大过，天谴告之。此言虚也。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-rel-wangchong-liuzongyuan-naturalism-1,wang-chong,src-liuzongyuan-tianshuo,《天说》,zh-Hans-modern,欲望其赏罚者大谬。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-rel-wangchong-spontaneity-ghost-skepticism-1,wang-chong,src-lunheng-lunshi-ctext,《论衡·论死》开篇,zh-Hans-modern,人之所以生者，精气也；死而精气灭。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-ultimate-qh-cc-16-wangchong-generation-robin-1,wang-chong,src-lunheng-ziran-ctext,《论衡·自然》“天地合气”段,zh-Hans-modern,天地合气，万物自生，犹夫妇合气，子自生矣。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-cc-17-wangchong-generation-fang-field-1,wang-chong,src-lunheng-ziran-ctext,《论衡·自然》“天地合气”段,zh-Hans-modern,天地合气，万物自生，犹夫妇合气，子自生矣。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-cc-18-wangchong-death-tu-cosmos-1,wang-chong,src-lunheng-lunshi-ctext,《论衡·论死》开篇及人死不为鬼段,zh-Hans-modern,人之所以生者，精气也；死而精气灭。能为精气者，血脉也；人死血脉竭，竭而精气灭，灭而形体朽，朽而成灰土，何用为鬼？,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-lq-07-wangchong-generation-fengyoulan-real-1,wang-chong,src-lunheng-ziran-ctext,《论衡·自然》“天地合气”段,zh-Hans-modern,天地合气，万物自生，犹夫妇合气，子自生矣。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-sq-07-wangchong-generation-shaoyong-1,wang-chong,src-lunheng-ziran-ctext,《论衡·自然》“天地合气”段,zh-Hans-modern,天地合气，万物自生，犹夫妇合气，子自生矣。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-wang-chong-dead-lack-awareness,wang-chong,src-lunheng-lunshi-ctext,《论衡·论死》开篇及人死不为鬼段,lzh,人之所以生者，精气也；死而精气灭。能为精气者，血脉也；人死血脉竭，竭而精气灭，灭而形体朽，朽而成灰土，何用为鬼？,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-wang-chong-spontaneous-generation,wang-chong,src-lunheng-ziran-ctext,《论衡·自然》“天地合气”段,zh-Hant,天地合气，万物自生，犹夫妇合气，子自生矣。,2026-07-17,locator-reviewed,classical-2026-07-14-a,classical-2026-07-14-a
ex-sq-density-wangdaiyu-liuzhi-one-1,wang-daiyu,wang-daiyu-zhengjiao,《正教真诠》上卷〈真一〉首段,zh-Hans-modern,真一無似，非空非有，既無方所，又無形象；乃萬有之原。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-wang-daiyu-true-one-transcends-form,wang-daiyu,wang-daiyu-zhengjiao,《正教真诠》上卷〈真一〉首段,lzh,真一無似，非空非有，既無方所，又無形象；乃萬有之原，而不在萬有之中。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-density-c-1cf1399f7f05f2-1,wang-fu,src-kang-datongshu-yibu-wikisource,《大同书·乙部》“去国界合大地”条，第四项,zh-Hans-modern,至于公政府之时，天下统一，天下为公。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-rel-wangfu-liuzongyuan-human-governance-1,wang-fu,src-liuzongyuan-fengjianlun,《封建论》结论句,zh-Hans-modern,故封建非圣人意也，势也。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-ultimate-qh-cc-22-wangfu-people-zhao-world-1,wang-fu,src-wangfu-qianfulun,卷五〈愛日第十八〉开篇,zh-Hans-modern,國之所以為國者，以有民也；民之所以為民者，以有穀也。穀之所以豐殖者，以有人功也；功之所以能建者，以日力也。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-cc-23-wangfu-people-wangruoshui-1,wang-fu,src-wangfu-qianfulun,卷五〈愛日第十八〉开篇,zh-Hans-modern,國之所以為國者，以有民也；民之所以為民者，以有穀也。穀之所以豐殖者，以有人功也；功之所以能建者，以日力也。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-lq-10-wangfu-people-sunyatsen-sovereignty-1,wang-fu,src-wangfu-qianfulun,卷五〈愛日第十八〉开篇,zh-Hans-modern,國之所以為國者，以有民也；民之所以為民者，以有穀也。穀之所以豐殖者，以有人功也；功之所以能建者，以日力也。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-sq-10-wangfu-people-huangzongxi-1,wang-fu,src-wangfu-qianfulun,卷五〈愛日第十八〉开篇,zh-Hans-modern,國之所以為國者，以有民也；民之所以為民者，以有穀也。穀之所以豐殖者，以有人功也；功之所以能建者，以日力也。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-wang-fu-people-ground-state,wang-fu,src-wangfu-qianfulun,卷五〈愛日第十八〉开篇,zh-Latn-classical,國之所以為國者，以有民也；民之所以為民者，以有穀也。穀之所以豐殖者，以有人功也；功之所以能建者，以日力也。,2026-07-17,locator-reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2
ex-density-c-f1d5ebfa69509a-1,wang-fuzhi,wiley-zhang-dainian-creative-synthesis-2002,"chapter 12, title and overview",zh-Hans-modern,Creative Synthesis and Chinese Philosophy,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-negative-35-wang-fuzhi-dao-in-concrete-things-he-yan-nonbeing-ground-of-being-1,wang-fuzhi,src-heyan-daolun-liezi-zhu-ctext,《列子》卷一〈天瑞〉张湛注引何晏《道论》,zh-Hans-modern,有之為有，恃無以生；事而為事，由無以成。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-negative-36-wang-fuzhi-dao-in-concrete-things-wang-bi-being-rooted-in-nonbeing-1,wang-fuzhi,src-wangbi-daodejing-zhu-ctext,《道德真經註》第四十章“反者道之動”章注,zh-Hans-modern,天下之物，皆以有為生。有之所始，以無為本。將欲全有，必反於無也。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-wang-fuzhi-constant-principle-daily-renewal,wang-fuzhi,wang-fuzhi-shangshu-yinyi,《尚书引义》卷三〈太甲二〉,lzh,天地之德不易，而天地之化日新。今日之風雷，非昨日之風雷，是以知今日之日月，非昨日之日月也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-wang-fuzhi-dao-in-concrete-things,wang-fuzhi,wang-fuzhi-zhouyi-waizhuan-5,《周易外传》卷五，释《系辞上传》第十二章，第二节（中国哲学书电子化计划行174—176）,lzh,天下惟器而已矣。道者器之道，器者不可謂之道之器也。無其器則無其道，人鮮能言之，而固其誠然者也。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-density-c-c971b6f3cc4b9a-1,wang-gen,huang-zongxi-yuanjun,《明夷待访录·原君》第三段,zh-Hans-modern,古者以天下為主，君為客，凡君之所畢世而經營者，為天下也。今也以君為主，天下為客，凡天下之無地而得安寧者，為君也。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-sq-cross-wanggen-liang-public-agency-1,wang-gen,wikisource-xinminshuo,《新民说》第二节,zh-Hans-modern,新民为今日中国第一急务。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-sq-wg-lz-daily-life-1,wang-gen,li-zhi-dafen-shu-dayong,《焚书》卷一〈答邓石阳〉,zh-Hans-modern,穿衣吃飯，即是人倫物理；除卻穿衣吃飯，無倫物矣。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-wang-gen-self-respect-foundation-governance,wang-gen,wang-gen-yulu-anshen,《王心斋先生全集》卷三〈语录〉安身章,lzh,身與天下國家一物也，惟一物而有本末之謂。格，絜度也。絜度於本末之間，而知本亂末治者否矣，此格物也。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-wang-gen-way-in-common-daily-life,wang-gen,wang-gen-xinzhai,《王心斋先生全集》卷三〈语录〉论百姓日用条,lzh,百姓日用條理處，即是聖人之條理處。聖人知便不失，百姓不知便為失。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-modern-density-wanghui-wangruoshui-critical-humanism-1,wang-hui,wang-hui-depoliticized-2006,"New Left Review II/41 (2006), pp. 39–45",zh-Hans-modern,De-naturalization must be used to combat depoliticization.,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-wang-hui-depoliticization-naturalizes-power,wang-hui,wang-hui-depoliticized-2006,"New Left Review II/41 (2006), pp. 39–45, especially “State and ideology”",en,De-naturalization must be used to combat depoliticization.,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-wang-ji-four-nothings,wang-ji,wang-ji-tianquanzhengdao,《龙溪王先生全集》卷一〈天泉证道纪〉王畿所陈本心之学段,lzh,心是無善無惡之心，意是無善無惡之意，知是無善無惡之知，物是無善無惡之物。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-modern-rel-wangruoshui-mao-socialist-critique-1,wang-ruoshui,sage-wang-ruoshui-alienation-1984,journal editorial introduction,zh-Hans-modern,articles on Alienation and Humanism,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-wang-ruoshui-real-social-practical-human,wang-ruoshui,src-wang-ruoshui-human-starting-point,“从抽象王国到现实的人的世界”第76—81段及“要把劳动者看作人”第83—90段,zh-Hans-modern,马克思主义也是从人出发……是现实的人、实践的人、处于一定社会关系中的人。,2026-07-17,locator-reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review
ex-wang-ruoshui-socialist-alienation-humanism,wang-ruoshui,sage-wang-ruoshui-alienation-1984,journal landing-page abstract and editorial introduction,en,Alienation and Humanism,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-ultimate-rel-luoqinshun-wangtingxiang-principle-qi-2,wang-tingxiang,src-wangtingxiang-shenyan-mingruxuean,《明儒学案》所录王廷相《阴阳管见辨》答论元气段,lzh,元气之上无物，故曰太极……有虚即有气，虚不离气，气不离虚。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-wangtingxiang-fangyizhi-qi-investigation-1,wang-tingxiang,src-wangtingxiang-shenyan-mingruxuean,《明儒学案》所录王廷相论元气段,lzh,论道体必以元气为始。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-wang-tingxiang-primordial-qi-is-ultimate,wang-tingxiang,src-wangtingxiang-shenyan-mingruxuean,《明儒学案》所录王廷相《阴阳管见辨》答论元气段,lzh,元气之上无物，故曰太极；言推究于至极不可得而知，故论道体必以元气为始。故曰有虚即有气，虚不离气，气不离虚。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-lusheng-wangtong-language-historiography-2,wang-tong-sui,src-zhongshuo-wangtong-one,《中说》卷一开篇记《政小论》段,lzh,《政小论》八篇，其言王霸之业尽矣。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-ultimate-rel-wangtong-wunengzi-hierarchy-contrast-1,wang-tong-sui,src-zhongshuo-wangtong-one,《中说》卷一开篇,lzh,服先人之义，稽仲尼之心，天人之事，帝王之道，昭昭乎！,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
ex-wang-tong-learning-serves-governance,wang-tong-sui,src-zhongshuo-wangtong-one,《中说》卷一开篇记《政小论》段,lzh,同州府君之述，曰《政小论》八篇，其言王霸之业尽矣。,2026-07-17,locator-reviewed,codex-ultimate-candidate-expansion-2026-07-17,codex-ultimate-candidate-expansion-2026-07-17
